wkt_geom;InputID;TargetID;Distance;IstInLoesung
LineString (6.619954000000007 51.45274349999999686, 8.75389100000001008 50.80562099999997372);DE023C1;DE053C1;165815.4951;0
LineString (7.62363950000002433 51.95436849999998685, 9.9314979999999764 51.54304250000001275);DE021C1;DE504C1;165817.0936;0
LineString (10.97814549999998235 49.58233100000001059, 12.08271350000001121 50.89400499999999283);DE545C1;DE535C1;165817.6622;0
LineString (11.58467250000001059 49.9377435000000105, 12.37476900000001478 51.34217399999999998);DE008C1;DE059C1;165924.6186;0
LineString (10.96548649999999725 49.49141950000000634, 11.02032250000002023 50.98310049999997773);DE032C1;DE538C1;165971.1804;0
LineString (7.66976199999999153 51.38692600000001676, 8.93463700000000927 50.12690950000001067);DE047C1;DE045C1;166167.6259;0
LineString (6.97323749999998199 50.94566700000001447, 8.93463700000000927 50.12690950000001067);DE004C1;DE047C1;166217.2982;0
LineString (8.39684649999998101 49.4820775000000026, 9.95002299999998741 48.39085649999998395);DE518C1;DE532C1;166352.2202;0
LineString (7.62363950000002433 51.95436849999998685, 8.51391100000000733 50.56606950000002598);DE079C1;DE504C1;166482.7653;0
LineString (8.69418150000001333 49.40551349999998365, 10.97814549999998235 49.58233100000001059);DE522C1;DE545C1;166620.8912;0
LineString (7.00688350000001492 49.23980799999998226, 9.17207350000001043 48.77454399999999168);DE007C1;DE040C1;166637.2086;0
LineString (7.49763050000001385 51.34817249999997557, 8.78096799999997302 50.09105499999998301);DE511C1;DE531C1;166638.4288;0
LineString (7.66976199999999153 51.38692600000001676, 9.65230900000000247 50.56311950000002753);DE045C1;DE065C1;166688.999;0
LineString (10.97814549999998235 49.58233100000001059, 12.48133350000000519 50.72846049999998286);DE544C1;DE545C1;166704.3347;0
LineString (9.9314979999999764 51.54304250000001275, 12.08271350000001121 50.89400499999999283);DE021C1;DE535C1;166736.1056;0
LineString (10.09452800000002526 52.64497699999998304, 12.5193295000000262 52.40272549999997409);DE056C1;DE060C1;166764.422;0
LineString (7.10978749999998172 50.70573200000001179, 9.14581399999997302 49.96385600000002114);DE034C1;DE061C1;166793.4122;0
LineString (7.82354249999997364 51.66521099999999933, 8.22434449999997241 53.14457399999997733);DE514C1;DE520C1;166860.0328;0
LineString (8.41270750000001044 49.01135299999998551, 9.47458000000000311 47.68808749999999463);DE035C1;DE072C1;166866.1065;0
LineString (6.73478000000000065 51.43959200000000465, 8.6826135000000022 50.57895250000001397);DE057C1;DE501C1;166890.9374;0
LineString (7.19004949999998644 50.77139599999998154, 8.54062499999997726 52.01097349999997732);DE017C1;DE075C1;166896.535;0
LineString (7.10978749999998172 50.70573200000001179, 8.50036649999998417 49.49939000000000533);DE034C1;DE502C1;167033.825;0
LineString (10.22090150000002495 50.04701299999999264, 11.39500700000002098 48.75510750000000826);DE077C1;DE534C1;167048.8189;0
LineString (10.05274850000000697 48.38061900000002424, 12.11373750000001337 49.01306849999997439);DE028C1;DE076C1;167220.3681;0
LineString (10.96548649999999725 49.49141950000000634, 11.31787400000001753 50.97834749999998394);DE030C1;DE538C1;167295.6699;0
LineString (7.19004949999998644 50.77139599999998154, 8.39684649999998101 49.4820775000000026);DE075C1;DE518C1;167368.3345;0
LineString (10.52413400000000365 52.27524549999998271, 11.58702599999998029 50.92425750000001017);DE547C1;DE506C1;167378.3875;0
LineString (9.00408850000002303 48.71228849999999966, 10.96548649999999725 49.49141950000000634);DE068C1;DE538C1;167388.6457;0
LineString (6.41196600000000672 51.16721300000000383, 8.04696849999999131 52.27766800000000558);DE036C1;DE517C1;167412.7121;0
LineString (9.9314979999999764 51.54304250000001275, 10.22090150000002495 50.04701299999999264);DE077C1;DE021C1;167670.6396;0
LineString (8.26036449999998013 50.0791510000000244, 9.32652450000000499 48.74129199999998718);DE020C1;DE046C1;167702.6487;0
LineString (7.94381249999997863 48.4777339999999981, 8.2414969999999812 49.97418649999997342);DE037C1;DE073C1;167832.822;0
LineString (8.78096799999997302 50.09105499999998301, 10.97814549999998235 49.58233100000001059);DE531C1;DE545C1;167876.0979;0
LineString (9.18234150000000682 49.15271150000000944, 11.39500700000002098 48.75510750000000826);DE529C1;DE534C1;167971.0777;0
LineString (8.69418150000001333 49.40551349999998365, 10.89892400000002226 49.88722899999999072);DE062C1;DE522C1;167991.7365;0
LineString (7.06628949999998213 51.16230699999999842, 9.46035299999999779 51.31149499999997943);DE516C1;DE513C1;168014.5991;0
LineString (11.41658699999999271 53.62152400000002217, 11.64139000000000124 52.11651999999997997);DE031C1;DE019C1;168165.0585;0
LineString (7.07130100000000539 51.55398150000002033, 9.46035299999999779 51.31149499999997943);DE503C1;DE513C1;168309.2532;0
LineString (7.76069999999998572 49.4328869999999938, 8.75389100000001008 50.80562099999997372);DE044C1;DE053C1;168400.2604;0
LineString (11.64139000000000124 52.11651999999997997, 12.91179249999999001 50.82634000000001606);DE019C1;DE505C1;168505.9025;0
LineString (6.65507450000001199 49.76293700000002218, 8.93463700000000927 50.12690950000001067);DE026C1;DE047C1;168548.0058;0
LineString (8.50036649999998417 49.49939000000000533, 10.05274850000000697 48.38061900000002424);DE076C1;DE502C1;168555.3321;0
LineString (7.2243310000000065 51.1826874999999859, 8.93463700000000927 50.12690950000001067);DE047C1;DE530C1;168580.0299;0
LineString (6.97323749999998199 50.94566700000001447, 8.6647530000000188 49.88157250000000431);DE004C1;DE025C1;168710.5916;0
LineString (8.6647530000000188 49.88157250000000431, 9.46035299999999779 51.31149499999997943);DE025C1;DE513C1;168742.9208;0
LineString (8.04696849999999131 52.27766800000000558, 10.52413400000000365 52.27524549999998271);DE506C1;DE517C1;169068.7959;0
LineString (8.0874564999999734 53.56689799999998058, 10.09452800000002526 52.64497699999998304);DE048C1;DE060C1;169089.9468;0
LineString (7.47491899999999987 51.5161939999999845, 8.26036449999998013 50.0791510000000244);DE010C1;DE020C1;169179.6187;0
LineString (11.9685024999999996 51.47979600000002165, 14.36628000000001748 51.77269000000001142);DE018C1;DE539C1;169201.7423;0
LineString (6.41196600000000672 51.16721300000000383, 8.75389100000001008 50.80562099999997372);DE036C1;DE053C1;169286.0723;0
LineString (7.00688350000001492 49.23980799999998226, 8.45193599999998924 48.05600850000001856);DE040C1;DE051C1;169308.4916;0
LineString (7.00688350000001492 49.23980799999998226, 9.04793699999999035 48.52770600000002332);DE040C1;DE050C1;169342.799;0
LineString (11.07928099999998039 49.436396000000002, 11.58702599999998029 50.92425750000001017);DE014C1;DE547C1;169424.5201;0
LineString (6.65507450000001199 49.76293700000002218, 7.16895149999999148 51.25060700000000224);DE026C1;DE546C1;169452.9862;0
LineString (7.49763050000001385 51.34817249999997557, 8.93463700000000927 50.12690950000001067);DE047C1;DE511C1;169544.4444;0
LineString (6.10988750000001346 50.75939249999998992, 7.62363950000002433 51.95436849999998685);DE504C1;DE507C1;169678.5928;0
LineString (7.19004949999998644 50.77139599999998154, 8.50036649999998417 49.49939000000000533);DE075C1;DE502C1;169683.4841;0
LineString (10.41663449999998647 53.24105550000001585, 12.5193295000000262 52.40272549999997409);DE056C1;DE058C1;169683.7583;0
LineString (7.81812800000000152 47.99256750000000693, 8.69418150000001333 49.40551349999998365);DE027C1;DE522C1;169840.7718;0
LineString (7.62363950000002433 51.95436849999998685, 8.6826135000000022 50.57895250000001397);DE057C1;DE504C1;169930.0163;0
LineString (8.54062499999997726 52.01097349999997732, 8.58654799999999341 53.53815550000001622);DE017C1;DE527C1;169976.1178;0
LineString (8.71288199999997914 48.87641750000000229, 10.22090150000002495 50.04701299999999264);DE077C1;DE533C1;169995.6445;0
LineString (7.06628949999998213 51.16230699999999842, 8.78096799999997302 50.09105499999998301);DE516C1;DE531C1;170055.14;0
LineString (8.6647530000000188 49.88157250000000431, 10.97814549999998235 49.58233100000001059);DE025C1;DE545C1;170061.8632;0
LineString (7.19004949999998644 50.77139599999998154, 9.46035299999999779 51.31149499999997943);DE075C1;DE513C1;170178.6431;0
LineString (8.75389100000001008 50.80562099999997372, 9.94385099999999511 52.14473349999997254);DE053C1;DE542C1;170382.7933;0
LineString (7.57955149999997957 50.3485145000000216, 9.46035299999999779 51.31149499999997943);DE042C1;DE513C1;170387.0611;0
LineString (10.09452800000002526 52.64497699999998304, 12.23099799999999959 51.85378350000002001);DE060C1;DE082C1;170403.3957;0
LineString (7.47491899999999987 51.5161939999999845, 9.9314979999999764 51.54304250000001275);DE010C1;DE021C1;170493.6769;0
LineString (6.10988750000001346 50.75939249999998992, 8.26036449999998013 50.0791510000000244);DE020C1;DE507C1;170531.8466;0
LineString (7.01540099999999711 51.05310800000000881, 8.93463700000000927 50.12690950000001067);DE047C1;DE519C1;170539.0407;0
LineString (7.00688350000001492 49.23980799999998226, 8.93463700000000927 50.12690950000001067);DE040C1;DE047C1;170544.9112;0
LineString (12.08271350000001121 50.89400499999999283, 12.5193295000000262 52.40272549999997409);DE056C1;DE535C1;170558.9244;0
LineString (6.5796100000000024 51.34522650000002386, 8.6826135000000022 50.57895250000001397);DE057C1;DE508C1;170565.3994;0
LineString (7.49763050000001385 51.34817249999997557, 9.9314979999999764 51.54304250000001275);DE021C1;DE511C1;170585.2361;0
LineString (7.01719300000002022 51.43384550000001809, 9.46035299999999779 51.31149499999997943);DE006C1;DE513C1;170662.2948;0
LineString (8.71288199999997914 48.87641750000000229, 10.8855090000000132 48.34556450000002314);DE033C1;DE533C1;170731.3635;0
LineString (8.78096799999997302 50.09105499999998301, 10.96548649999999725 49.49141950000000634);DE531C1;DE538C1;170844.5005;0
LineString (7.00688350000001492 49.23980799999998226, 7.19004949999998644 50.77139599999998154);DE040C1;DE075C1;170862.3803;0
LineString (8.6826135000000022 50.57895250000001397, 11.02032250000002023 50.98310049999997773);DE032C1;DE057C1;170884.5353;0
LineString (6.65507450000001199 49.76293700000002218, 8.6826135000000022 50.57895250000001397);DE026C1;DE057C1;170929.8311;0
LineString (9.18820549999998093 48.49389700000000403, 10.96548649999999725 49.49141950000000634);DE537C1;DE538C1;170940.4007;0
LineString (8.04696849999999131 52.27766800000000558, 8.75389100000001008 50.80562099999997372);DE053C1;DE517C1;170961.3017;0
LineString (7.81812800000000152 47.99256750000000693, 8.39684649999998101 49.4820775000000026);DE518C1;DE027C1;171021.2943;0
LineString (7.22498200000001134 51.46995500000002721, 8.26036449999998013 50.0791510000000244);DE015C1;DE020C1;171085.1406;0
LineString (6.65507450000001199 49.76293700000002218, 7.94381249999997863 48.4777339999999981);DE026C1;DE073C1;171103.6336;0
LineString (9.32652450000000499 48.74129199999998718, 10.89892400000002226 49.88722899999999072);DE046C1;DE062C1;171205.0321;0
LineString (8.01170450000000756 50.88107500000000982, 8.69418150000001333 49.40551349999998365);DE522C1;DE540C1;171224.198;0
LineString (8.2414969999999812 49.97418649999997342, 9.04793699999999035 48.52770600000002332);DE037C1;DE050C1;171245.9367;0
LineString (6.10988750000001346 50.75939249999998992, 8.51391100000000733 50.56606950000002598);DE079C1;DE507C1;171324.5737;0
LineString (9.9314979999999764 51.54304250000001275, 12.37476900000001478 51.34217399999999998);DE008C1;DE021C1;171330.4039;0
LineString (11.41658699999999271 53.62152400000002217, 13.02843250000000808 52.42620399999998426);DE031C1;DE041C1;171433.8105;0
LineString (10.8855090000000132 48.34556450000002314, 10.89892400000002226 49.88722899999999072);DE033C1;DE062C1;171454.3628;0
LineString (10.52413400000000365 52.27524549999998271, 13.02843250000000808 52.42620399999998426);DE041C1;DE506C1;171458.9164;0
LineString (8.6647530000000188 49.88157250000000431, 10.96548649999999725 49.49141950000000634);DE025C1;DE538C1;171592.4327;0
LineString (7.81812800000000152 47.99256750000000693, 10.05274850000000697 48.38061900000002424);DE027C1;DE076C1;171661.2249;0
LineString (9.00408850000002303 48.71228849999999966, 11.07928099999998039 49.436396000000002);DE014C1;DE068C1;171669.4031;0
LineString (9.95002299999998741 48.39085649999998395, 12.10872649999998885 47.84438599999998587);DE069C1;DE532C1;171822.3037;0
LineString (8.2414969999999812 49.97418649999997342, 9.46035299999999779 51.31149499999997943);DE037C1;DE513C1;171935.8955;0
LineString (11.02032250000002023 50.98310049999997773, 11.07928099999998039 49.436396000000002);DE014C1;DE032C1;172096.1772;0
LineString (7.16895149999999148 51.25060700000000224, 8.78096799999997302 50.09105499999998301);DE531C1;DE546C1;172111.1848;0
LineString (6.70211899999998195 51.17296199999998407, 8.2414969999999812 49.97418649999997342);DE037C1;DE521C1;172254.053;0
LineString (11.07928099999998039 49.436396000000002, 11.31787400000001753 50.97834749999998394);DE030C1;DE014C1;172359.3195;0
LineString (8.39684649999998101 49.4820775000000026, 10.05274850000000697 48.38061900000002424);DE076C1;DE518C1;172402.7781;0
LineString (12.5193295000000262 52.40272549999997409, 13.78345649999999978 51.06644099999999753);DE009C1;DE056C1;172422.5473;0
LineString (8.35688349999998081 49.53306400000002441, 9.95002299999998741 48.39085649999998395);DE070C1;DE532C1;172459.3552;0
LineString (8.93463700000000927 50.12690950000001067, 9.9314979999999764 51.54304250000001275);DE021C1;DE047C1;172476.9626;0
LineString (8.93463700000000927 50.12690950000001067, 11.07928099999998039 49.436396000000002);DE014C1;DE047C1;172489.0294;0
LineString (9.94089600000000928 49.7846554999999853, 11.58702599999998029 50.92425750000001017);DE524C1;DE547C1;172599.3302;0
LineString (7.33101950000002489 51.42741449999999759, 8.64419149999997671 50.1179480000000126);DE005C1;DE543C1;172621.1994;0
LineString (6.41196600000000672 51.16721300000000383, 8.6826135000000022 50.57895250000001397);DE036C1;DE057C1;172697.8083;0
LineString (9.00408850000002303 48.71228849999999966, 10.22090150000002495 50.04701299999999264);DE068C1;DE077C1;172744.8636;0
LineString (6.81018249999999625 51.23549450000001571, 8.2414969999999812 49.97418649999997342);DE011C1;DE037C1;173063.3605;0
LineString (8.69418150000001333 49.40551349999998365, 11.07928099999998039 49.436396000000002);DE014C1;DE522C1;173073.3755;0
LineString (8.41270750000001044 49.01135299999998551, 8.51391100000000733 50.56606950000002598);DE035C1;DE079C1;173076.755;0
LineString (9.46035299999999779 51.31149499999997943, 9.94089600000000928 49.7846554999999853);DE513C1;DE524C1;173225.3134;0
LineString (8.71288199999997914 48.87641750000000229, 10.30811849999997776 47.73818399999998974);DE066C1;DE533C1;173263.0462;0
LineString (11.31787400000001753 50.97834749999998394, 13.78345649999999978 51.06644099999999753);DE009C1;DE030C1;173264.0612;0
LineString (7.01540099999999711 51.05310800000000881, 9.46035299999999779 51.31149499999997943);DE513C1;DE519C1;173347.8878;0
LineString (9.00408850000002303 48.71228849999999966, 10.97814549999998235 49.58233100000001059);DE068C1;DE545C1;173495.4852;0
LineString (9.95002299999998741 48.39085649999998395, 12.11373750000001337 49.01306849999997439);DE028C1;DE532C1;173637.9133;0
LineString (9.18820549999998093 48.49389700000000403, 11.07928099999998039 49.436396000000002);DE014C1;DE537C1;173657.2531;0
LineString (11.58467250000001059 49.9377435000000105, 11.9685024999999996 51.47979600000002165);DE018C1;DE059C1;173670.6888;0
LineString (8.0874564999999734 53.56689799999998058, 9.7697029999999927 52.3794990000000098);DE013C1;DE048C1;173865.5553;0
LineString (7.33101950000002489 51.42741449999999759, 8.2414969999999812 49.97418649999997342);DE037C1;DE543C1;173984.0658;0
LineString (9.94089600000000928 49.7846554999999853, 10.8855090000000132 48.34556450000002314);DE033C1;DE524C1;174290.9966;0
LineString (7.00688350000001492 49.23980799999998226, 9.14581399999997302 49.96385600000002114);DE040C1;DE061C1;174320.3126;0
LineString (6.619954000000007 51.45274349999999686, 8.6826135000000022 50.57895250000001397);DE023C1;DE057C1;174346.6411;0
LineString (8.41270750000001044 49.01135299999998551, 10.22090150000002495 50.04701299999999264);DE035C1;DE077C1;174355.3921;0
