wkt_geom;InputID;TargetID;Distance
LineString (3450492.70694015640765429 5428681.37302775215357542, 3472171.90485716983675957 5424803.07942000404000282);33;18;22025.62929
LineString (3450492.70694015640765429 5428681.37302775215357542, 3470757.58480571396648884 5437620.50360719952732325);18;6;22151.1229
LineString (3449908.01308531407266855 5435545.69743746984750032, 3469195.91268025850877166 5424600.50072824023663998);38;34;22179.22392
LineString (3448432.34829761600121856 5423337.44196032825857401, 3466659.65724263805896044 5435999.49862106051295996);27;5;22195.88698
LineString (3449908.01308531407266855 5435545.69743746984750032, 3470996.66585338255390525 5428416.35889498051255941);38;22;22263.40188
LineString (3450492.70694015640765429 5428681.37302775215357542, 3471558.65334488870576024 5436536.49105874821543694);18;40;22485.09765
LineString (3449741.57612347323447466 5428499.80919848289340734, 3471259.77054715529084206 5421970.82867374643683434);25;41;22489.17108
LineString (3449706.50982074066996574 5423390.22540468163788319, 3472171.90485716983675957 5424803.07942000404000282);33;3;22512.08405
LineString (3448430.85773900244385004 5426543.46239918936043978, 3470996.66585338255390525 5428416.35889498051255941);19;22;22645.68873
LineString (3449741.57612347323447466 5428499.80919848289340734, 3472171.90485716983675957 5424803.07942000404000282);25;33;22735.24077
LineString (3453601.01639671809971333 5436313.93858938571065664, 3471259.77054715529084206 5421970.82867374643683434);31;41;22752.1562
LineString (3453404.55361524969339371 5422713.04253131803125143, 3471558.65334488870576024 5436536.49105874821543694);40;37;22820.25616
LineString (3448432.34829761600121856 5423337.44196032825857401, 3471259.77054715529084206 5421970.82867374643683434);27;41;22870.61117
LineString (3453404.55361524969339371 5422713.04253131803125143, 3470757.58480571396648884 5437620.50360719952732325);6;37;22879.35257
LineString (3449741.57612347323447466 5428499.80919848289340734, 3470757.58480571396648884 5437620.50360719952732325);25;6;22912.11774
LineString (3448432.34829761600121856 5423337.44196032825857401, 3471345.1894326894544065 5424502.88789097126573324);27;2;22944.78798
LineString (3448430.85773900244385004 5426543.46239918936043978, 3471345.1894326894544065 5424502.88789097126573324);19;2;23007.34314
LineString (3448432.34829761600121856 5423337.44196032825857401, 3470996.66585338255390525 5428416.35889498051255941);22;27;23131.18451
LineString (3449741.57612347323447466 5428499.80919848289340734, 3471558.65334488870576024 5436536.49105874821543694);25;40;23252.58001
LineString (3448430.85773900244385004 5426543.46239918936043978, 3471259.77054715529084206 5421970.82867374643683434);19;41;23284.71214
LineString (3448430.85773900244385004 5426543.46239918936043978, 3469242.10503632668405771 5437211.66114674508571625);19;35;23388.59452
LineString (3451637.01836292631924152 5421813.62729568686336279, 3469242.10503632668405771 5437211.66114674508571625);35;15;23391.15513
LineString (3451637.01836292631924152 5421813.62729568686336279, 3470109.42191518936306238 5436662.94686345662921667);15;39;23703.2345
LineString (3448432.34829761600121856 5423337.44196032825857401, 3472171.90485716983675957 5424803.07942000404000282);27;33;23787.17645
LineString (3448430.85773900244385004 5426543.46239918936043978, 3472171.90485716983675957 5424803.07942000404000282);19;33;23807.17487
LineString (3448430.85773900244385004 5426543.46239918936043978, 3470109.42191518936306238 5436662.94686345662921667);19;39;23926.50736
LineString (3449706.50982074066996574 5423390.22540468163788319, 3469242.10503632668405771 5437211.66114674508571625);35;3;23932.90729
LineString (3449908.01308531407266855 5435545.69743746984750032, 3471345.1894326894544065 5424502.88789097126573324);38;2;24116.65388
LineString (3449706.50982074066996574 5423390.22540468163788319, 3470109.42191518936306238 5436662.94686345662921667);3;39;24342.57932
LineString (3449908.01308531407266855 5435545.69743746984750032, 3472171.90485716983675957 5424803.07942000404000282);38;33;24722.62415
LineString (3451637.01836292631924152 5421813.62729568686336279, 3471558.65334488870576024 5436536.49105874821543694);40;15;24774.12129
LineString (3451637.01836292631924152 5421813.62729568686336279, 3470757.58480571396648884 5437620.50360719952732325);15;6;24810.796
LineString (3448430.85773900244385004 5426543.46239918936043978, 3470757.58480571396648884 5437620.50360719952732325);19;6;24926.03226
LineString (3448432.34829761600121856 5423337.44196032825857401, 3469242.10503632668405771 5437211.66114674508571625);27;35;25013.24088
LineString (3448430.85773900244385004 5426543.46239918936043978, 3471558.65334488870576024 5436536.49105874821543694);19;40;25196.87786
LineString (3449908.01308531407266855 5435545.69743746984750032, 3471259.77054715529084206 5421970.82867374643683434);38;41;25304.19537
LineString (3449706.50982074066996574 5423390.22540468163788319, 3470757.58480571396648884 5437620.50360719952732325);3;6;25412.13305
LineString (3448432.34829761600121856 5423337.44196032825857401, 3470109.42191518936306238 5436662.94686345662921667);39;27;25447.83034
LineString (3449706.50982074066996574 5423390.22540468163788319, 3471558.65334488870576024 5436536.49105874821543694);40;3;25504.32008
LineString (3448432.34829761600121856 5423337.44196032825857401, 3470757.58480571396648884 5437620.50360719952732325);27;6;26505.85856
LineString (3448432.34829761600121856 5423337.44196032825857401, 3471558.65334488870576024 5436536.49105874821543694);27;40;26630.46664
