wkt_geom;InputID;TargetID;Distance;MST
LineString (3449908.01308531407266855 5435545.69743746984750032, 3467552.71176850516349077 5424257.1826713215559721);36;38;20948.79424;0
LineString (3449908.01308531407266855 5435545.69743746984750032, 3470757.58480571396648884 5437620.50360719952732325);38;6;20954.6871;0
LineString (3448432.34829761600121856 5423337.44196032825857401, 3468935.69408008782193065 5427807.71101057343184948);9;27;20987.10288;0
LineString (3448432.34829761600121856 5423337.44196032825857401, 3468723.84347889805212617 5428870.43565299920737743);11;27;21034.42206;0
LineString (3451406.10398236708715558 5428258.24060113355517387, 3472171.90485716983675957 5424803.07942000404000282);28;33;21053.4567;0
LineString (3452022.87577706621959805 5430948.10442888643592596, 3472171.90485716983675957 5424803.07942000404000282);33;43;21067.4176;0
LineString (3451798.97748474264517426 5430317.69400124438107014, 3472171.90485716983675957 5424803.07942000404000282);33;4;21108.26624;0
LineString (3449706.50982074066996574 5423390.22540468163788319, 3466659.65724263805896044 5435999.49862106051295996);3;5;21130.29584;0
LineString (3451798.97748474264517426 5430317.69400124438107014, 3471259.77054715529084206 5421970.82867374643683434);41;4;21177.44007;0
LineString (3450492.70694015640765429 5428681.37302775215357542, 3470109.42191518936306238 5436662.94686345662921667);18;39;21180.44779;0
LineString (3451084.57525472668930888 5429673.20979042630642653, 3470757.58480571396648884 5437620.50360719952732325);6;7;21219.7553;0
LineString (3452022.87577706621959805 5430948.10442888643592596, 3471259.77054715529084206 5421970.82867374643683434);41;43;21230.66939;0
LineString (3449741.57612347323447466 5428499.80919848289340734, 3470996.66585338255390525 5428416.35889498051255941);22;25;21257.42104;0
LineString (3450492.70694015640765429 5428681.37302775215357542, 3471345.1894326894544065 5424502.88789097126573324);18;2;21269.18482;0
LineString (3451933.77845957269892097 5431382.375694889575243, 3472171.90485716983675957 5424803.07942000404000282);33;45;21282.90478;0
LineString (3456362.14373768400400877 5421591.03055325616151094, 3471558.65334488870576024 5436536.49105874821543694);44;40;21316.48781;0
LineString (3453601.01639671809971333 5436313.93858938571065664, 3471345.1894326894544065 5424502.88789097126573324);2;31;21317.80546;0
LineString (3456586.13837308529764414 5421315.44365351181477308, 3471558.65334488870576024 5436536.49105874821543694);24;40;21352.95593;0
LineString (3449741.57612347323447466 5428499.80919848289340734, 3469242.10503632668405771 5437211.66114674508571625);25;35;21360.19555;0
LineString (3453848.75896579492837191 5424471.4946203175932169, 3470757.58480571396648884 5437620.50360719952732325);6;1;21421.8858;0
LineString (3453848.75896579492837191 5424471.4946203175932169, 3471558.65334488870576024 5436536.49105874821543694);1;40;21431.23266;0
LineString (3453404.55361524969339371 5422713.04253131803125143, 3469242.10503632668405771 5437211.66114674508571625);35;37;21473.92218;0
LineString (3451933.77845957269892097 5431382.375694889575243, 3471259.77054715529084206 5421970.82867374643683434);45;41;21498.02527;0
LineString (3451406.10398236708715558 5428258.24060113355517387, 3470757.58480571396648884 5437620.50360719952732325);28;6;21499.42283;0
LineString (3456362.14373768400400877 5421591.03055325616151094, 3470757.58480571396648884 5437620.50360719952732325);44;6;21546.82992;0
LineString (3451084.57525472668930888 5429673.20979042630642653, 3471558.65334488870576024 5436536.49105874821543694);7;40;21596.00999;0
LineString (3451084.57525472668930888 5429673.20979042630642653, 3471259.77054715529084206 5421970.82867374643683434);41;7;21597.68654;0
LineString (3449706.50982074066996574 5423390.22540468163788319, 3471259.77054715529084206 5421970.82867374643683434);41;3;21602.15148;0
LineString (3456586.13837308529764414 5421315.44365351181477308, 3470757.58480571396648884 5437620.50360719952732325);24;6;21605.05719;0
LineString (3451084.57525472668930888 5429673.20979042630642653, 3472171.90485716983675957 5424803.07942000404000282);33;7;21644.62796;0
LineString (3449706.50982074066996574 5423390.22540468163788319, 3471345.1894326894544065 5424502.88789097126573324);2;3;21669.47896;0
LineString (3449908.01308531407266855 5435545.69743746984750032, 3471558.65334488870576024 5436536.49105874821543694);38;40;21675.51628;0
LineString (3453404.55361524969339371 5422713.04253131803125143, 3470109.42191518936306238 5436662.94686345662921667);37;39;21765.73099;0
LineString (3451406.10398236708715558 5428258.24060113355517387, 3471558.65334488870576024 5436536.49105874821543694);40;28;21788.78885;0
LineString (3450492.70694015640765429 5428681.37302775215357542, 3471259.77054715529084206 5421970.82867374643683434);18;41;21826.57129;0
LineString (3453601.01639671809971333 5436313.93858938571065664, 3472171.90485716983675957 5424803.07942000404000282);31;33;21851.2073;0
LineString (3449706.50982074066996574 5423390.22540468163788319, 3470996.66585338255390525 5428416.35889498051255941);3;22;21877.61125;0
LineString (3449741.57612347323447466 5428499.80919848289340734, 3470109.42191518936306238 5436662.94686345662921667);25;39;21944.99;0
LineString (3449741.57612347323447466 5428499.80919848289340734, 3471345.1894326894544065 5424502.88789097126573324);25;2;21972.47882;0
LineString (3450492.70694015640765429 5428681.37302775215357542, 3472171.90485716983675957 5424803.07942000404000282);33;18;22025.62929;0
LineString (3450492.70694015640765429 5428681.37302775215357542, 3470757.58480571396648884 5437620.50360719952732325);18;6;22151.1229;0
LineString (3449908.01308531407266855 5435545.69743746984750032, 3469195.91268025850877166 5424600.50072824023663998);38;34;22179.22392;0
LineString (3448432.34829761600121856 5423337.44196032825857401, 3466659.65724263805896044 5435999.49862106051295996);27;5;22195.88698;0
LineString (3449908.01308531407266855 5435545.69743746984750032, 3470996.66585338255390525 5428416.35889498051255941);38;22;22263.40188;0
LineString (3450492.70694015640765429 5428681.37302775215357542, 3471558.65334488870576024 5436536.49105874821543694);18;40;22485.09765;0
LineString (3449741.57612347323447466 5428499.80919848289340734, 3471259.77054715529084206 5421970.82867374643683434);25;41;22489.17108;0
LineString (3449706.50982074066996574 5423390.22540468163788319, 3472171.90485716983675957 5424803.07942000404000282);33;3;22512.08405;0
LineString (3448430.85773900244385004 5426543.46239918936043978, 3470996.66585338255390525 5428416.35889498051255941);19;22;22645.68873;0
LineString (3449741.57612347323447466 5428499.80919848289340734, 3472171.90485716983675957 5424803.07942000404000282);25;33;22735.24077;0
LineString (3453601.01639671809971333 5436313.93858938571065664, 3471259.77054715529084206 5421970.82867374643683434);31;41;22752.1562;0
LineString (3453404.55361524969339371 5422713.04253131803125143, 3471558.65334488870576024 5436536.49105874821543694);40;37;22820.25616;0
LineString (3448432.34829761600121856 5423337.44196032825857401, 3471259.77054715529084206 5421970.82867374643683434);27;41;22870.61117;0
LineString (3453404.55361524969339371 5422713.04253131803125143, 3470757.58480571396648884 5437620.50360719952732325);6;37;22879.35257;0
LineString (3449741.57612347323447466 5428499.80919848289340734, 3470757.58480571396648884 5437620.50360719952732325);25;6;22912.11774;0
LineString (3448432.34829761600121856 5423337.44196032825857401, 3471345.1894326894544065 5424502.88789097126573324);27;2;22944.78798;0
LineString (3448430.85773900244385004 5426543.46239918936043978, 3471345.1894326894544065 5424502.88789097126573324);19;2;23007.34314;0
LineString (3448432.34829761600121856 5423337.44196032825857401, 3470996.66585338255390525 5428416.35889498051255941);22;27;23131.18451;0
LineString (3449741.57612347323447466 5428499.80919848289340734, 3471558.65334488870576024 5436536.49105874821543694);25;40;23252.58001;0
LineString (3448430.85773900244385004 5426543.46239918936043978, 3471259.77054715529084206 5421970.82867374643683434);19;41;23284.71214;0
LineString (3448430.85773900244385004 5426543.46239918936043978, 3469242.10503632668405771 5437211.66114674508571625);19;35;23388.59452;0
LineString (3451637.01836292631924152 5421813.62729568686336279, 3469242.10503632668405771 5437211.66114674508571625);35;15;23391.15513;0
LineString (3451637.01836292631924152 5421813.62729568686336279, 3470109.42191518936306238 5436662.94686345662921667);15;39;23703.2345;0
LineString (3448432.34829761600121856 5423337.44196032825857401, 3472171.90485716983675957 5424803.07942000404000282);27;33;23787.17645;0
LineString (3448430.85773900244385004 5426543.46239918936043978, 3472171.90485716983675957 5424803.07942000404000282);19;33;23807.17487;0
LineString (3448430.85773900244385004 5426543.46239918936043978, 3470109.42191518936306238 5436662.94686345662921667);19;39;23926.50736;0
LineString (3449706.50982074066996574 5423390.22540468163788319, 3469242.10503632668405771 5437211.66114674508571625);35;3;23932.90729;0
LineString (3449908.01308531407266855 5435545.69743746984750032, 3471345.1894326894544065 5424502.88789097126573324);38;2;24116.65388;0
LineString (3449706.50982074066996574 5423390.22540468163788319, 3470109.42191518936306238 5436662.94686345662921667);3;39;24342.57932;0
LineString (3449908.01308531407266855 5435545.69743746984750032, 3472171.90485716983675957 5424803.07942000404000282);38;33;24722.62415;0
LineString (3451637.01836292631924152 5421813.62729568686336279, 3471558.65334488870576024 5436536.49105874821543694);40;15;24774.12129;0
LineString (3451637.01836292631924152 5421813.62729568686336279, 3470757.58480571396648884 5437620.50360719952732325);15;6;24810.796;0
LineString (3448430.85773900244385004 5426543.46239918936043978, 3470757.58480571396648884 5437620.50360719952732325);19;6;24926.03226;0
LineString (3448432.34829761600121856 5423337.44196032825857401, 3469242.10503632668405771 5437211.66114674508571625);27;35;25013.24088;0
LineString (3448430.85773900244385004 5426543.46239918936043978, 3471558.65334488870576024 5436536.49105874821543694);19;40;25196.87786;0
LineString (3449908.01308531407266855 5435545.69743746984750032, 3471259.77054715529084206 5421970.82867374643683434);38;41;25304.19537;0
LineString (3449706.50982074066996574 5423390.22540468163788319, 3470757.58480571396648884 5437620.50360719952732325);3;6;25412.13305;0
LineString (3448432.34829761600121856 5423337.44196032825857401, 3470109.42191518936306238 5436662.94686345662921667);39;27;25447.83034;0
LineString (3449706.50982074066996574 5423390.22540468163788319, 3471558.65334488870576024 5436536.49105874821543694);40;3;25504.32008;0
LineString (3448432.34829761600121856 5423337.44196032825857401, 3470757.58480571396648884 5437620.50360719952732325);27;6;26505.85856;0
LineString (3448432.34829761600121856 5423337.44196032825857401, 3471558.65334488870576024 5436536.49105874821543694);27;40;26630.46664;0
